id,political,not_political,title,message,thumbnail,created_at,updated_at,lang,images,impressions,political_probability,targeting,suppressed,targets,advertiser,entities,page,lower_page,targetings,paid_for_by,targetedness,listbuilding_fundraising_proba,page_id
6135585370445,0,0,Drew Griffith For Judge,"<p>Vote for Drew Griffith for Perrysburg Municipal Court Judge on May 7.</p><p> Drew has served as Magistrate of the Northwood Mayor's Court for more than 14 years imposing jail sentences on misdemeanor offenders. He has experience in civil law cases and landlord tenant disputes which are heard in Perrysburg Municipal Court.</p><p> Dedicated to justice. Experience you can trust.</p><p> Vote Drew Griffith for Perrysburg Judge May 7. To learn more visit: <a href=""http://drewgriffithforjudge.com/"">http://drewgriffithforjudge.com.</a></p><p> Ad approved and paid for by Griffith for Judge Committee.</p>",https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p130x130/53078654_533159143759516_6546621059322347520_n.jpg,2019-04-15 22:39:22.34286+00,2019-04-15 22:39:22.34286+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-0/p180x540/57076182_552018995206864_437284347121238016_o.jpg},1,0.985171912654308,"<div><div class=""_4-i0 _26c5""><div class=""clearfix""><div class=""_51-u rfloat _ohf""><a class=""_42ft _5upp _50zy layerCancel _51-t _50-0 _50z-"" href=""#"">Close</a></div><div><h3 id=""u_1p_0"" class=""_52c9"">About This Facebook Ad</h3></div></div></div><div class=""_4-i2 _pig _4s3a _50f4""><div class=""_4uov""><div class=""_4uoz""><div id=""u_1p_1""></div><div class=""_3-8x""><span class=""_4v6n""><div id=""u_1p_2"">You're seeing this ad because <b id=""ad_prefs_advertiser"">Drew Griffith For Judge</b> wants to reach <b>people ages 18 and older who live near Toledo Ohio</b>. This is information based on your Facebook profile and where you've connected to the internet.</div></span></div></div><div></div><div class=""_4uor _52jw""><div class=""_5aj7"" id=""u_1p_3""><div class=""_4bl9""></div><div class=""_4bl7 _5r7v""><i class=""img sp_lXFspPUe6fO_2x sx_0ec8d2""><u>gear</u></i></div><div class=""_4bl7""><a href=""https://www.facebook.com/ads/preferences/"">Manage Your Ad Preferences</a></div></div></div><div class=""mhs _1ray _1ra- _4uos""></div><div class=""_4uou""><div class=""_26c6 _3es4 fsl fwb fcb"">Tell Us What You Think</div><div><div class=""clearfix _ikh"" id=""u_1p_4""><div class=""_4bl7 _3es3"">Was this explanation useful</div><div class=""_4bl7 _2pit""><a href=""#"" id=""u_1p_5"">Yes</a></div><div class=""_4bl9 _2pit""><a href=""#"" id=""u_1p_6"">No</a></div></div><span class=""hidden_elem _3es3"" id=""u_1p_7"">Thanks for your rating.</span></div></div></div></div><div class=""_5lnf uiOverlayFooter _5a8u _4866""><table class=""uiGrid _51mz uiOverlayFooterGrid""><tbody><tr class=""_51mx""><td class=""_51m- prs uiOverlayFooterMessage""><a><i class=""_4868 img sp_387n34yO1ZQ_2x sx_ee4136""><u>info</u></i><span class=""_4867"">Learn more about Facebook Ads</span></a></td><td class=""_51m- uiOverlayFooterButtons _51mw""></td></tr></tbody></table></div></div>",f,"[{""target"": ""Age"" ""segment"": ""18 and older""} {""target"": ""MinAge"" ""segment"": ""18""} {""target"": ""City"" ""segment"": ""Toledo""} {""target"": ""State"" ""segment"": ""Ohio""}]",Drew Griffith For Judge,"[{""entity"": ""Committee"" ""entity_type"": ""Person""} {""entity"": ""Griffith"" ""entity_type"": ""Person""} {""entity"": ""Perrysburg"" ""entity_type"": ""Region""} {""entity"": ""Perrysburg Municipal Court"" ""entity_type"": ""Organization""} {""entity"": ""Magistrate"" ""entity_type"": ""Organization""} {""entity"": ""Vote Drew Griffith"" ""entity_type"": ""Person""} {""entity"": ""Drew"" ""entity_type"": ""Organization""} {""entity"": ""Drew Griffith"" ""entity_type"": ""Person""}]",https://www.facebook.com/drewforjudge/,https://www.facebook.com/drewforjudge/,"{""<div><div class=\""_4-i0 _26c5\""><div class=\""clearfix\""><div class=\""_51-u rfloat _ohf\""><a class=\""_42ft _5upp _50zy layerCancel _51-t _50-0 _50z-\"" href=\""#\"">Close</a></div><div><h3 id=\""u_1p_0\"" class=\""_52c9\"">About This Facebook Ad</h3></div></div></div><div class=\""_4-i2 _pig _4s3a _50f4\""><div class=\""_4uov\""><div class=\""_4uoz\""><div id=\""u_1p_1\""></div><div class=\""_3-8x\""><span class=\""_4v6n\""><div id=\""u_1p_2\"">You're seeing this ad because <b id=\""ad_prefs_advertiser\"">Drew Griffith For Judge</b> wants to reach <b>people ages 18 and older who live near Toledo Ohio</b>. This is information based on your Facebook profile and where you've connected to the internet.</div></span></div></div><div></div><div class=\""_4uor _52jw\""><div class=\""_5aj7\"" id=\""u_1p_3\""><div class=\""_4bl9\""></div><div class=\""_4bl7 _5r7v\""><i class=\""img sp_lXFspPUe6fO_2x sx_0ec8d2\""><u>gear</u></i></div><div class=\""_4bl7\""><a href=\""https://www.facebook.com/ads/preferences/\"">Manage Your Ad Preferences</a></div></div></div><div class=\""mhs _1ray _1ra- _4uos\""></div><div class=\""_4uou\""><div class=\""_26c6 _3es4 fsl fwb fcb\"">Tell Us What You Think</div><div><div class=\""clearfix _ikh\"" id=\""u_1p_4\""><div class=\""_4bl7 _3es3\"">Was this explanation useful</div><div class=\""_4bl7 _2pit\""><a href=\""#\"" id=\""u_1p_5\"">Yes</a></div><div class=\""_4bl9 _2pit\""><a href=\""#\"" id=\""u_1p_6\"">No</a></div></div><span class=\""hidden_elem _3es3\"" id=\""u_1p_7\"">Thanks for your rating.</span></div></div></div></div><div class=\""_5lnf uiOverlayFooter _5a8u _4866\""><table class=\""uiGrid _51mz uiOverlayFooterGrid\""><tbody><tr class=\""_51mx\""><td class=\""_51m- prs uiOverlayFooterMessage\""><a><i class=\""_4868 img sp_387n34yO1ZQ_2x sx_ee4136\""><u>info</u></i><span class=\""_4867\"">Learn more about Facebook Ads</span></a></td><td class=\""_51m- uiOverlayFooterButtons _51mw\""></td></tr></tbody></table></div></div>""}",Griffith for Judge Committee,4,0.327260801102966,
hyperfeed_story_id_5cb549876ff204560742658,0,0,Marianne Williamson,"<p>Marianne needs 17000 more donations to get into the DNC debates!</p><p> Our goal is 2000 donations by the end of the week. </p><p> Will you help by donating $1 today</p><p> <a href=""https://bit.ly/2Ul0hho"">https://bit.ly/2Ul0hho</a></p>",https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/c16.18.128.128a/p160x160/18198448_10158518350480580_6424696404597541829_n.jpg,2019-04-16 03:18:59.568831+00,2019-04-16 03:18:59.568831+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t15.13418-10/55837966_2296391994015356_3904120199707623424_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/v/t15.13418-10/55837966_2296391994015356_3904120199707623424_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/y4/r/-PAXP-deijE.gif},1,0.987784601558242,,f,[],,"[{""entity"": ""Democrats"" ""entity_type"": ""Group""} {""entity"": ""Marianne"" ""entity_type"": ""Organization""}]",https://www.facebook.com/williamsonmarianne/,https://www.facebook.com/williamsonmarianne/,,MARIANNE WILLIAMSON FOR PRESIDENT,,0.66797111555934,
hyperfeed_story_id_5cb1520b5e80d4878542904,1,0,ACLU,<p>Could your priorities include supporting the future of civil liberties Take our quick 2019 Survey to find out. Your future gift through your will can trigger up to a 10% matching donation today. Join the fight for liberty today and tomorrow.</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p50x50/22089288_10154767565091813_1188859475219690990_n.png,2019-04-13 03:05:57.523369+00,2019-04-13 03:22:57.137097+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c1.0.1198.628a/s526x296/57220679_6119411630226_1286729424007331840_n.png.jpg},1,0.999625783624609,,f,[],,[],https://www.facebook.com/aclu/,https://www.facebook.com/aclu/,,the ACLU,,0.551963152363896,
hyperfeed_story_id_5cf15d17208d99898466594,0,0,Feed the Children,<p>Did you know 14.5 million children receive free breakfast at school Or that 30.4 million receive free lunches through the national school lunch program</p><p> Here's why that's important: many kids rely on those meals for consistent food. Once school ends so do those meals. A gift today can make food possible for a hungry child. Donate today.</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p74x74/49087676_10156804372343798_6589567115919884288_n.jpg,2019-05-31 16:58:12.734036+00,2019-05-31 16:58:12.734036+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c273.0.600.600a/p600x600/25511874_6111728932251_4859307865342476288_n.png.jpghttps://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c273.0.600.600a/p600x600/24300872_6111731812451_2294293142075080704_n.png.jpghttps://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/fr/cp0/q90/spS444/61903525_6152140593451_6342831965003055104_n.png.jpghttps://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/49087676_10156804372343798_6589567115919884288_n.jpg},1,0.872140572055589,,f,[],,[],https://www.facebook.com/feedthechildren/,https://www.facebook.com/feedthechildren/,,Feed the Children,,1.00014027999714,
hyperfeed_story_id_5cb15205313bf2406916235,1,0,AIDS United,"<p><span class=""_5mfr""><span class=""_6qdm"">🔊</span></span> TELL CONGRESS: Oppose Trump's proposed change to Medicare Part D <span class=""_5mfr""><span class=""_6qdm"">🔊</span></span> </p><p> 250000 Americans living with HIV rely on Medicare Part D to access the treatments that work for them. But proposed changes to the program will limit this access endangering the HIV community and our public health.</p>",https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p50x50/12122437_1085348614811332_6002746490879737172_n.png,2019-04-13 03:05:57.511272+00,2019-04-13 03:22:57.223281+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c1.0.1198.628a/s526x296/53676389_23843332780270102_636037106954665984_n.png.jpg},1,0.994360778609961,,f,[],,"[{""entity"": ""Medicare"" ""entity_type"": ""Organization""} {""entity"": ""Americans"" ""entity_type"": ""Group""}]",https://www.facebook.com/AIDSUnited/,https://www.facebook.com/aidsunited/,,AIDS United Inc.,,0.392604415304959,
hyperfeed_story_id_5cb14d258f78d2771961982,1,0,Western Values Project,"<p>We count on Senator Heinrich to protect New Mexico's public lands. Instead he stood with Trump and his special interests by supporting Bernhardt for Interior Secretary — an ex-oil lobbyist accused of dozens of ethics conflicts. That’s just wrong. <a class=""_58cn"" href=""https://www.facebook.com/hashtag/stopbernhardt""><span class=""_5afx""><span class=""_58cl _5afz"">#</span><span class=""_58cm"">StopBernhardt</span></span></a></p>",https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p200x200/11110476_552681428204379_5656295893099642298_n.png,2019-04-13 02:45:07.677381+00,2019-04-13 03:22:59.698943+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t15.13418-10/56936170_282287539363356_1198513321188261888_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/v/t15.13418-10/56936170_282287539363356_1198513321188261888_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/y4/r/-PAXP-deijE.gif},1,0.986097044043216,,f,[],,"[{""entity"": ""Bernhardt"" ""entity_type"": ""Person""} {""entity"": ""Interior"" ""entity_type"": ""Organization""} {""entity"": ""New Mexico's"" ""entity_type"": ""Region""} {""entity"": ""Heinrich"" ""entity_type"": ""Person""} {""entity"": ""Donald Trump"" ""entity_type"": ""Person""}]",https://www.facebook.com/WesternValuesProject/,https://www.facebook.com/westernvaluesproject/,,Western Values Project Action ,,0.270862106233835,
hyperfeed_story_id_5cb15651117d29040648242,0,2,USA for UNHCR,<p>A devastating cyclone in Africa has left thousands in desperate need of shelter clean water and medical supplies. This may be the worst disaster to ever strike the southern hemisphere.</p><p> UNHCR is on the ground but urgently needs support from people like you to provide emergency supplies to keep families safe and healthy. Please make an emergency gift today.</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p112x112/15439840_10154553049526311_4357797733933282956_n.jpg,2019-04-13 03:24:13.113595+00,2019-04-13 04:42:01.706195+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t15.5256-10/54606711_1008801705992364_7235655975355547648_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/v/t15.5256-10/54606711_1008801705992364_7235655975355547648_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/y4/r/-PAXP-deijE.gifhttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/ya/r/6CA2cyI6vkb.pnghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/ya/r/6CA2cyI6vkb.png},1,0.94218278113682,,f,[],,"[{""entity"": ""UNHCR"" ""entity_type"": ""Organization""} {""entity"": ""Africa"" ""entity_type"": ""Location""}]",https://www.facebook.com/UNREFUGEES/,https://www.facebook.com/unrefugees/,,USA for UNHCR,,0.999999979132554,
hyperfeed_story_id_5cb50ac0d98887772903857,0,1,Moms Clean Air Force,<p>Tell your senator that you want to protect families from climate change. Support the CO Climate Action Plan</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p50x50/34211548_1806323229426762_2887093594944962560_n.jpg,2019-04-15 22:50:56.623214+00,2019-04-15 23:48:16.509614+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/p180x540/57515967_6129301198182_6135513442653569024_n.png.jpg},1,0.999561460291722,,f,[],,"[{""entity"": ""the CO Climate Action Plan"" ""entity_type"": ""Organization""}]",https://www.facebook.com/momscleanairforce/,https://www.facebook.com/momscleanairforce/,,Moms Clean Air Force,,0.553739674389362,
hyperfeed_story_id_5cb133cd018f63062667654,0,0,AIDS United,"<p><span class=""_5mfr""><span class=""_6qdm"">🔊</span></span> TELL CONGRESS: Oppose Trump's proposed change to Medicare Part D <span class=""_5mfr""><span class=""_6qdm"">🔊</span></span> </p><p> 250000 Americans living with HIV rely on Medicare Part D to access the treatments that work for them. But proposed changes to the program will limit this access endangering the HIV community and our public health.</p>",https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p50x50/12122437_1085348614811332_6002746490879737172_n.png,2019-04-13 00:56:56.111403+00,2019-04-13 00:56:56.111403+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c1.0.1198.628a/s526x296/53676389_23843332780270102_636037106954665984_n.png.jpg},1,0.994360778609961,,f,[],,"[{""entity"": ""Medicare"" ""entity_type"": ""Organization""} {""entity"": ""Americans"" ""entity_type"": ""Group""}]",https://www.facebook.com/AIDSUnited/,https://www.facebook.com/aidsunited/,,AIDS United Inc.,,0.392604415304959,
hyperfeed_story_id_5cf024975769f5b55967334,0,0,Planned Parenthood,<p>Let us be clear: We will NEVER stop defending every person’s right to safe legal abortion. </p><p> But the latest attack on abortion access – an outright ban on abortion at six weeks – is downright scary. </p><p> 16 states have already pushed bills to ban abortion at six weeks this year. That’s up by 63% compared to last year. Make an emergency gift to ensure reproductive health care access where it’s needed most &gt;&gt;&gt;</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p32x32/54197803_2607293475953347_1517532277775532032_n.jpg,2019-05-30 18:44:50.476038+00,2019-05-30 18:44:50.476038+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t15.13418-10/53863571_265027411068236_2373794511437430784_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/v/t15.13418-10/53863571_265027411068236_2373794511437430784_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/y4/r/-PAXP-deijE.gifhttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/yU/r/u7XTTygYX3C.pnghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/yU/r/u7XTTygYX3C.png},1,0.999997247097307,,f,[],,[],https://www.facebook.com/PlannedParenthood/,https://www.facebook.com/plannedparenthood/,,Planned Parenthood Federation of America,,0.999956825369736,
hyperfeed_story_id_5cb50b2bd3caf8301905157,1,0,Jay Inslee,<p>If we want Jay’s climate action mission front and center of the primary debates we need to prove our grassroots strength with 65000 donors. Will you become a climate debate donor right now</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p112x112/54419138_10157156172203466_3735169178559053824_n.jpg,2019-04-15 22:54:42.408719+00,2019-04-15 23:47:57.143391+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c2.0.1197.627a/s526x296/55901702_23843268278220394_5885479177032826880_n.png.jpg},1,0.999930214226449,,f,[],,"[{""entity"": ""Jay"" ""entity_type"": ""Person""}]",https://www.facebook.com/jayinslee/,https://www.facebook.com/jayinslee/,,INSLEE FOR AMERICA,,0.999985197180649,
hyperfeed_story_id_5cf05cd0a79682116530570,1,0,Jay Inslee,<p>DEADLINE ALERT: We’ve set a huge goal to raise $65000 before our official end-of-month deadline. We can’t fall short now. Chip in what you can today &gt;&gt;</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p50x50/54419138_10157156172203466_3735169178559053824_n.jpg,2019-05-30 22:44:46.823625+00,2019-05-30 22:46:17.129534+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t15.13418-10/60529864_2282447001846615_1576188109266092032_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/v/t15.13418-10/60529864_2282447001846615_1576188109266092032_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/y4/r/-PAXP-deijE.gifhttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/yU/r/u7XTTygYX3C.pnghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/yU/r/u7XTTygYX3C.png},1,0.999999638450484,,f,[],,[],https://www.facebook.com/jayinslee/,https://www.facebook.com/jayinslee/,,INSLEE FOR AMERICA,,0.999984677033353,
hyperfeed_story_id_5cf1552722fe22830037615,0,0,Planned Parenthood,<p>Let us be clear: We will NEVER stop defending every person’s right to safe legal abortion. </p><p> But the latest attack on abortion access – an outright ban on abortion at six weeks – is downright scary. </p><p> 16 states have already pushed bills to ban abortion at six weeks this year. That’s up by 63% compared to last year. Make an emergency gift to ensure reproductive health care access where it’s needed most &gt;&gt;&gt;</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p74x74/54197803_2607293475953347_1517532277775532032_n.jpg,2019-05-31 16:25:24.227967+00,2019-05-31 16:25:24.227967+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t15.13418-10/56352865_265027407734903_1495951918244036608_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/v/t15.13418-10/56352865_265027407734903_1495951918244036608_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/y4/r/-PAXP-deijE.gifhttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/ya/r/6CA2cyI6vkb.pnghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/ya/r/6CA2cyI6vkb.png},1,0.999997097397744,,f,[],,[],https://www.facebook.com/PlannedParenthood/,https://www.facebook.com/plannedparenthood/,,Planned Parenthood Federation of America,,0.999958255881211,
hyperfeed_story_id_5cb125902ffc80780196902,0,0,AIDS United,"<p><span class=""_5mfr""><span class=""_6qdm"">🔊</span></span> TELL CONGRESS: Oppose Trump's proposed change to Medicare Part D <span class=""_5mfr""><span class=""_6qdm"">🔊</span></span> </p><p> 250000 Americans living with HIV rely on Medicare Part D to access the treatments that work for them. But proposed changes to the program will limit this access endangering the HIV community and our public health.</p>",https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p112x112/12122437_1085348614811332_6002746490879737172_n.png,2019-04-12 23:56:08.531735+00,2019-04-12 23:56:08.531735+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c1.0.1198.628a/s526x296/53676389_23843332780270102_636037106954665984_n.png.jpg},1,0.994360778609961,,f,[],,"[{""entity"": ""Medicare"" ""entity_type"": ""Organization""} {""entity"": ""Americans"" ""entity_type"": ""Group""}]",https://www.facebook.com/AIDSUnited/,https://www.facebook.com/aidsunited/,,AIDS United Inc.,,0.392604415304959,
